geoid,geoid20,year,denom_total_pop,traffic_impacts,traffic_impacts_pctile
1400000US06037910810,6037910810,2014,2580,2059.8401,75
1400000US06037320102,6037320102,2014,4586,936.40002,51
1400000US06037601303,6037601303,2014,4879,757.65002,35
1400000US06037599000,6037599000,2014,3569,0,1
1400000US06037191500,6037191500,2014,5551,2275.28,78
1400000US06037536103,6037536103,2014,5516,875.90002,46
1400000US06037534403,6037534403,2014,2992,606.52002,19
1400000US06037115301,6037115301,2014,4156,566.70001,16
1400000US06037980011,6037980011,2014,76,1735.6801,73
1400000US06037122121,6037122121,2014,2833,510.32001,12
1400000US06037121222,6037121222,2014,5293,3142.8101,88
1400000US06037901209,6037901209,2014,1633,637.58002,22
1400000US06037234800,6037234800,2014,3426,517.47998,13
1400000US06037552400,6037552400,2014,2794,3087.0801,87
1400000US06037534404,6037534404,2014,3647,626.07001,21
1400000US06037651201,6037651201,2014,5056,994.33002,55
1400000US06037222100,6037222100,2014,3877,861.35999,45
1400000US06037480102,6037480102,2014,4303,584.23999,17
1400000US06037910809,6037910809,2014,1793,1790.74,73
1400000US06037106010,6037106010,2014,3152,1206.72,64
1400000US06037401001,6037401001,2014,3140,283.89999,4
1400000US06037181600,6037181600,2014,4352,322.41,4
1400000US06037134522,6037134522,2014,3954,1092.4,60
1400000US06037121802,6037121802,2014,3525,1248.45,65
1400000US06037120107,6037120107,2014,3818,437.88,8
1400000US06037123700,6037123700,2014,4114,861.15997,45
1400000US06037239601,6037239601,2014,3755,4115.8999,95
1400000US06037571703,6037571703,2014,3667,1068.89,59
1400000US06037408302,6037408302,2014,4196,6296.4102,100
1400000US06037113235,6037113235,2014,1602,265.32001,3
1400000US06037143603,6037143603,2014,2222,2619.5801,82
1400000US06037700902,6037700902,2014,6517,1440.4399,69
1400000US06037501700,6037501700,2014,3695,485.35999,11
1400000US06037134906,6037134906,2014,1301,1151.24,62
1400000US06037462202,6037462202,2014,2928,2846.5,84
1400000US06037262704,6037262704,2014,3567,997.79999,55
1400000US06037241201,6037241201,2014,2898,3440.48,90
1400000US06037650603,6037650603,2014,3958,557.58002,15
1400000US06037603901,6037603901,2014,3700,2786.51,84
1400000US06037106111,6037106111,2014,3153,319.85999,4
1400000US06037131100,6037131100,2014,3252,601.78003,19
1400000US06037532304,6037532304,2014,5156,2794.23,84
1400000US06037481300,6037481300,2014,3153,4862.2402,98
1400000US06037211310,6037211310,2014,3846,1058.6899,58
1400000US06037920313,6037920313,2014,5883,2759,83
1400000US06037577900,6037577900,2014,5369,2776.1699,84
1400000US06037295103,6037295103,2014,4875,1032.34,57
1400000US06037910502,6037910502,2014,4086,622.85999,20
1400000US06037106407,6037106407,2014,2933,1568.74,71
1400000US06037104124,6037104124,2014,4175,1541.11,71
1400000US06037480804,6037480804,2014,4998,797.71997,39
1400000US06037139703,6037139703,2014,2943,271.97,3
1400000US06037430301,6037430301,2014,4422,175.61,2
1400000US06037274202,6037274202,2014,4337,626.38,21
1400000US06037532002,6037532002,2014,3151,619.31,20
1400000US06037123902,6037123902,2014,2561,2801.24,84
1400000US06037183701,6037183701,2014,3922,2530.9099,81
1400000US06037139802,6037139802,2014,3865,350.44,5
1400000US06037119003,6037119003,2014,3612,5060.04,99
1400000US06037433304,6037433304,2014,4726,679.60999,27
1400000US06037603200,6037603200,2014,2777,1082.75,60
1400000US06037502901,6037502901,2014,5413,963.02002,53
1400000US06037265303,6037265303,2014,4523,866.48999,45
1400000US06037407301,6037407301,2014,4828,777.51001,37
1400000US06037900902,6037900902,2014,2122,236.8,3
1400000US06037203300,6037203300,2014,2607,2762.76,83
1400000US06037123103,6037123103,2014,4165,824.37,41
1400000US06037461700,6037461700,2014,1385,1685.1,72
1400000US06037127606,6037127606,2014,3164,4010.8501,95
1400000US06037132101,6037132101,2014,4259,727.73999,31
1400000US06037127605,6037127605,2014,3549,691.27002,28
1400000US06037121010,6037121010,2014,4989,2749.1101,83
1400000US06037134101,6037134101,2014,4922,715.90002,30
1400000US06037207101,6037207101,2014,3047,4324.27,97
1400000US06037199900,6037199900,2014,2683,3381.6101,90
1400000US06037572301,6037572301,2014,3795,2043.9301,75
1400000US06037573401,6037573401,2014,1439,2890.52,85
1400000US06037703003,6037703003,2014,2506,2799.78,84
1400000US06037190402,6037190402,2014,2487,699.22998,28
1400000US06037276102,6037276102,2014,3734,3762.6001,93
1400000US06037430102,6037430102,2014,4809,506.32001,12
1400000US06037267404,6037267404,2014,2806,985.69,54
1400000US06037571900,6037571900,2014,5509,750.83002,34
1400000US06037800335,6037800335,2014,5914,1100.67,60
1400000US06037186404,6037186404,2014,2471,632.13,22
1400000US06037113232,6037113232,2014,3894,821.45001,41
1400000US06037189201,6037189201,2014,3293,766.44,35
1400000US06037206050,6037206050,2014,2175,4147.7998,96
1400000US06037577605,6037577605,2014,4701,801.09998,39
1400000US06037602002,6037602002,2014,3195,1761.14,73
1400000US06037402200,6037402200,2014,6919,2469.3501,80
1400000US06037131200,6037131200,2014,3429,493.23999,11
1400000US06037603007,6037603007,2014,4203,749.12,33
1400000US06037400605,6037400605,2014,3961,484.44,11
1400000US06037111303,6037111303,2014,5538,606.59998,19
1400000US06037239320,6037239320,2014,3444,935.95001,51
1400000US06037123301,6037123301,2014,4559,3110.6799,88
1400000US06037542501,6037542501,2014,4307,625.98999,21
1400000US06037236400,6037236400,2014,4113,1126.84,61
1400000US06037550201,6037550201,2014,2700,3618.6299,92
1400000US06037402501,6037402501,2014,5577,460.94,10
1400000US06037237600,6037237600,2014,4259,5786.5,100
1400000US06037311700,6037311700,2014,6137,1816.04,73
1400000US06037670407,6037670407,2014,5758,1116.66,61
1400000US06037402702,6037402702,2014,6313,763.88,35
1400000US06037501802,6037501802,2014,3326,745.27002,33
1400000US06037553400,6037553400,2014,3861,2458.8101,80
1400000US06037402705,6037402705,2014,3328,512.85999,12
1400000US06037236203,6037236203,2014,3417,778.90997,37
1400000US06037501900,6037501900,2014,4267,869.46997,46
1400000US06037137103,6037137103,2014,4199,2958.54,86
1400000US06037670418,6037670418,2014,3879,705.31,29
1400000US06037501001,6037501001,2014,2618,4313.0298,97
1400000US06037901008,6037901008,2014,2874,970.83002,53
1400000US06037134201,6037134201,2014,4270,804.67999,39
1400000US06037203800,6037203800,2014,4589,587.10999,18
1400000US06037404401,6037404401,2014,3979,3740.75,93
1400000US06037500403,6037500403,2014,3851,3789.5,93
1400000US06037267102,6037267102,2014,3416,727.60999,31
1400000US06037551001,6037551001,2014,4229,1201.97,64
1400000US06037106646,6037106646,2014,3237,2297.9399,78
1400000US06037408900,6037408900,2014,5728,462.81,10
1400000US06037402405,6037402405,2014,3050,4517.23,97
1400000US06037575801,6037575801,2014,2446,988.77002,54
1400000US06037191810,6037191810,2014,3498,852.54999,44
1400000US06037104105,6037104105,2014,5412,1597.1801,72
1400000US06037577200,6037577200,2014,5414,899.77002,48
1400000US06037406702,6037406702,2014,5823,2264.6299,78
1400000US06037670702,6037670702,2014,5477,537.78003,14
1400000US06037461902,6037461902,2014,1654,2896.3501,85
1400000US06037297602,6037297602,2014,3503,670.58002,26
1400000US06037109700,6037109700,2014,4493,3351.8401,89
1400000US06037292001,6037292001,2014,5770,2870.6799,85
1400000US06037532303,6037532303,2014,4464,2451.8,80
1400000US06037540201,6037540201,2014,2370,922.87,50
1400000US06037275604,6037275604,2014,3867,1233.1,65
1400000US06037543400,6037543400,2014,4090,3370.73,90
1400000US06037207304,6037207304,2014,529,1100.11,60
1400000US06037573002,6037573002,2014,3990,831.10999,42
1400000US06037232702,6037232702,2014,3658,4073.8301,95
1400000US06037143102,6037143102,2014,878,2497.8201,80
1400000US06037242100,6037242100,2014,3387,605.69,19
1400000US06037481712,6037481712,2014,5225,2498.1499,80
1400000US06037113425,6037113425,2014,940,726.45001,31
1400000US06037119400,6037119400,2014,4987,713.90997,30
1400000US06037119801,6037119801,2014,3011,709.40002,30
1400000US06037209403,6037209403,2014,3600,530.75,14
1400000US06037431300,6037431300,2014,2661,331.03,5
1400000US06037433306,6037433306,2014,3333,520.58002,13
1400000US06037800338,6037800338,2014,6936,750.38,34
1400000US06037480304,6037480304,2014,4098,1116.35,61
1400000US06037910814,6037910814,2014,3438,1566.88,71
1400000US06037186201,6037186201,2014,3068,607.33002,20
1400000US06037190801,6037190801,2014,2594,1198.37,64
1400000US06037570901,6037570901,2014,5647,977.46002,54
1400000US06037228310,6037228310,2014,4449,782.42999,37
1400000US06037293302,6037293302,2014,4720,862.89001,45
1400000US06037190702,6037190702,2014,1052,868.06,45
1400000US06037228710,6037228710,2014,4235,611.42999,20
1400000US06037433103,6037433103,2014,6520,1545.41,71
1400000US06037554301,6037554301,2014,3554,3810.0701,94
1400000US06037123901,6037123901,2014,4500,2408.29,79
1400000US06037262601,6037262601,2014,3577,0,1
1400000US06037206054,6037206054,2014,2184,3017.1399,87
1400000US06037920312,6037920312,2014,5268,3966.8501,95
1400000US06037571300,6037571300,2014,4414,897.64001,48
1400000US06037217200,6037217200,2014,3905,1266.35,66
1400000US06037191901,6037191901,2014,3355,973.20001,54
1400000US06037554900,6037554900,2014,6991,799.90997,39
1400000US06037137203,6037137203,2014,2967,2570.75,81
1400000US06037670413,6037670413,2014,4782,1043.6,57
1400000US06037212202,6037212202,2014,3612,967.23999,53
1400000US06037113423,6037113423,2014,1607,813.26001,40
1400000US06037211803,6037211803,2014,3529,802.72998,39
1400000US06037189801,6037189801,2014,2263,950.85999,52
1400000US06037502602,6037502602,2014,4321,900.20001,48
1400000US06037271200,6037271200,2014,2525,4484.9399,97
1400000US06037463700,6037463700,2014,2236,1489.6,70
1400000US06037406413,6037406413,2014,7368,1848.17,74
1400000US06037117302,6037117302,2014,4914,795.15997,38
1400000US06037222700,6037222700,2014,3782,4303.6699,96
1400000US06037221601,6037221601,2014,3403,4499.0601,97
1400000US06037120105,6037120105,2014,2812,697.07001,28
1400000US06037141304,6037141304,2014,2738,2828.3,84
1400000US06037570304,6037570304,2014,5171,1082.5601,59
1400000US06037531000,6037531000,2014,5629,3336.53,89
1400000US06037480002,6037480002,2014,3529,791.98999,38
1400000US06037460401,6037460401,2014,1067,920.27002,49
1400000US06037189907,6037189907,2014,2210,1079.63,59
1400000US06037482002,6037482002,2014,6947,634.07001,22
1400000US06037920015,6037920015,2014,6358,354.97,6
1400000US06037208501,6037208501,2014,2656,719.84003,30
1400000US06037531702,6037531702,2014,4754,2536.5801,81
1400000US06037531604,6037531604,2014,3580,552.38,15
1400000US06037400209,6037400209,2014,5749,335.28,5
1400000US06037211122,6037211122,2014,3075,1595.4399,71
1400000US06037530500,6037530500,2014,4567,3496.6799,91
1400000US06037602505,6037602505,2014,4072,861.75,45
1400000US06037195720,6037195720,2014,2304,3985.8301,95
1400000US06037553300,6037553300,2014,3390,1186.27,63
1400000US06037194402,6037194402,2014,3335,1047.77,57
1400000US06037980035,6037980035,2014,6690,3009.26,87
1400000US06037204420,6037204420,2014,3138,1151.86,62
1400000US06037124902,6037124902,2014,2766,853.15997,44
1400000US06037262802,6037262802,2014,3759,676.59998,26
1400000US06037576503,6037576503,2014,4454,630.46997,21
1400000US06037185203,6037185203,2014,3200,574.19,17
1400000US06037134002,6037134002,2014,3372,805.75,40
1400000US06037464102,6037464102,2014,3542,499.85999,12
1400000US06037311801,6037311801,2014,3112,3514.1399,91
1400000US06037311601,6037311601,2014,4391,2434.1399,79
1400000US06037575401,6037575401,2014,5155,964.21997,53
1400000US06037219700,6037219700,2014,4306,2888.1001,85
1400000US06037402602,6037402602,2014,4072,2570.6201,81
1400000US06037541003,6037541003,2014,4373,1276.17,66
1400000US06037650605,6037650605,2014,2763,1437.64,69
1400000US06037311300,6037311300,2014,3811,663.15997,25
1400000US06037576904,6037576904,2014,3288,694.90997,28
1400000US06037134802,6037134802,2014,3016,689,27
1400000US06037500500,6037500500,2014,2594,1221.1801,64
1400000US06037800328,6037800328,2014,2592,3801.48,93
1400000US06037910605,6037910605,2014,4535,278.35001,4
1400000US06037185204,6037185204,2014,2091,177.78999,2
1400000US06037267202,6037267202,2014,2899,2569.0801,81
1400000US06037535804,6037535804,2014,5498,763.10999,35
1400000US06037920046,6037920046,2014,3185,2443.1399,79
1400000US06037401312,6037401312,2014,5575,1847.11,74
1400000US06037219010,6037219010,2014,2814,700.26001,28
1400000US06037800103,6037800103,2014,2481,378.01001,6
1400000US06037131702,6037131702,2014,3751,920,49
1400000US06037297601,6037297601,2014,2660,778.82001,37
1400000US06037600704,6037600704,2014,3014,1028.08,56
1400000US06037480202,6037480202,2014,2534,576.23999,17
1400000US06037183222,6037183222,2014,3483,333.76999,5
1400000US06037214100,6037214100,2014,3944,1192.9301,64
1400000US06037574202,6037574202,2014,2133,3020.05,87
1400000US06037311200,6037311200,2014,3138,518.92999,13
1400000US06037431501,6037431501,2014,4107,670.02002,25
1400000US06037276606,6037276606,2014,2505,575.82001,17
1400000US06037534501,6037534501,2014,5201,871.54999,46
1400000US06037702803,6037702803,2014,2963,892.71997,48
1400000US06037275605,6037275605,2014,2602,1233.1,65
1400000US06037601402,6037601402,2014,5059,3760.8999,93
1400000US06037320101,6037320101,2014,2558,936.40002,51
1400000US06037482101,6037482101,2014,4568,878.40997,47
1400000US06037800104,6037800104,2014,4597,378.01001,6
1400000US06037551102,6037551102,2014,5503,985.21002,54
1400000US06037113234,6037113234,2014,4667,922.10999,50
1400000US06037228320,6037228320,2014,3219,462.53,10
1400000US06037702502,6037702502,2014,4048,1703.04,73
1400000US06037574201,6037574201,2014,3117,2342.3999,78
1400000US06037621301,6037621301,2014,6769,751.76001,34
1400000US06037300503,6037300503,2014,3943,2055.95,75
1400000US06037242202,6037242202,2014,3253,437.92001,8
1400000US06037277100,6037277100,2014,3004,2566.1899,81
1400000US06037460900,6037460900,2014,6998,1444.9399,69
1400000US06037700802,6037700802,2014,4069,1590.03,71
1400000US06037576903,6037576903,2014,3802,876.91998,46
1400000US06037218400,6037218400,2014,4714,4749.8901,98
1400000US06037104823,6037104823,2014,2520,419.35999,7
1400000US06037432502,6037432502,2014,5131,634.09003,22
1400000US06037232800,6037232800,2014,3823,5088.9302,99
1400000US06037980031,6037980031,2014,1328,842.98999,43
1400000US06037192420,6037192420,2014,3637,715.09998,30
1400000US06037600911,6037600911,2014,3349,647.25,23
1400000US06037214800,6037214800,2014,2573,1403.77,69
1400000US06037191710,6037191710,2014,3231,992.17999,55
1400000US06037191902,6037191902,2014,2867,1054.6899,58
1400000US06037554700,6037554700,2014,4874,666.48999,25
1400000US06037292002,6037292002,2014,766,2870.6799,85
1400000US06037570203,6037570203,2014,3973,3256.1201,89
1400000US06037273700,6037273700,2014,2801,1185.77,63
1400000US06037231902,6037231902,2014,3400,5582.3799,100
1400000US06037216302,6037216302,2014,2521,1184.2,63
1400000US06037135102,6037135102,2014,3513,767.02002,36
1400000US06037577604,6037577604,2014,1388,1102.0699,60
1400000US06037216202,6037216202,2014,2559,1076.3101,59
1400000US06037572202,6037572202,2014,3609,1110.26,61
1400000US06037194101,6037194101,2014,3091,436.16,8
1400000US06037262301,6037262301,2014,2744,3356.74,90
1400000US06037121210,6037121210,2014,3122,3341.3601,89
1400000US06037651102,6037651102,2014,3639,1515.58,71
1400000US06037531102,6037531102,2014,3548,3038.6799,87
1400000US06037576700,6037576700,2014,4047,909,49
1400000US06037554404,6037554404,2014,4447,2720.3,83
1400000US06037430600,6037430600,2014,4505,3131.1001,88
1400000US06037543704,6037543704,2014,3604,691.16998,28
1400000US06037555212,6037555212,2014,5032,768.67999,36
1400000US06037139303,6037139303,2014,4186,3262.24,89
1400000US06037403327,6037403327,2014,6069,4448.6299,97
1400000US06037211500,6037211500,2014,4355,614.14001,20
1400000US06037133101,6037133101,2014,2378,820.90997,41
1400000US06037297501,6037297501,2014,2699,406.85999,7
1400000US06037137301,6037137301,2014,2264,545.52002,14
1400000US06037577400,6037577400,2014,3253,767.25,36
1400000US06037124300,6037124300,2014,4046,666.62,25
1400000US06037700502,6037700502,2014,4246,1432.27,69
1400000US06037128220,6037128220,2014,3011,984.42999,54
1400000US06037481103,6037481103,2014,5350,584.41998,17
1400000US06037701701,6037701701,2014,3196,524.87,13
1400000US06037701801,6037701801,2014,5867,2094.3,75
1400000US06037103201,6037103201,2014,1621,2135.3101,76
1400000US06037221110,6037221110,2014,3565,1678.4301,72
1400000US06037400206,6037400206,2014,4820,305.66,4
1400000US06037601211,6037601211,2014,2823,759.58002,35
1400000US06037195500,6037195500,2014,4971,780.65997,37
1400000US06037920121,6037920121,2014,6696,1815.1,73
1400000US06037400404,6037400404,2014,4453,272.34,4
1400000US06037535002,6037535002,2014,3681,921.76001,50
1400000US06037127806,6037127806,2014,3447,830.25,42
1400000US06037541605,6037541605,2014,5323,768.06,36
1400000US06037232701,6037232701,2014,2237,4073.8301,95
1400000US06037117102,6037117102,2014,2631,574.59003,17
1400000US06037135204,6037135204,2014,2912,481.17001,10
1400000US06037534700,6037534700,2014,4283,845.21002,43
1400000US06037431900,6037431900,2014,3577,755.98999,34
1400000US06037504200,6037504200,2014,5642,1083.97,60
1400000US06037186100,6037186100,2014,4715,2353.0901,78
1400000US06037113303,6037113303,2014,4006,584.90002,17
1400000US06037576802,6037576802,2014,3992,692.45001,28
1400000US06037208302,6037208302,2014,4360,1016.94,56
1400000US06037543603,6037543603,2014,3690,2437.2,79
1400000US06037192510,6037192510,2014,3670,564.88,16
1400000US06037232602,6037232602,2014,4202,813.52002,40
1400000US06037232601,6037232601,2014,2086,813.52002,40
1400000US06037500204,6037500204,2014,4550,457.54001,9
1400000US06037104201,6037104201,2014,4780,3069.4199,87
1400000US06037243001,6037243001,2014,3264,681.41998,27
1400000US06037408624,6037408624,2014,3227,3643.6799,92
1400000US06037199110,6037199110,2014,2710,803.38,39
1400000US06037294830,6037294830,2014,3707,483.23001,11
1400000US06037199801,6037199801,2014,2983,1818.05,73
1400000US06037901014,6037901014,2014,5991,209.91,2
1400000US06037574901,6037574901,2014,3725,753.73999,34
1400000US06037134306,6037134306,2014,3498,1005.13,55
1400000US06037901013,6037901013,2014,2831,209.91,2
1400000US06037543203,6037543203,2014,5563,2040.1899,75
1400000US06037207711,6037207711,2014,1568,2718.29,83
1400000US06037901101,6037901101,2014,5496,269.51001,3
1400000US06037186202,6037186202,2014,1974,1320.9301,67
1400000US06037267201,6037267201,2014,3020,2569.0801,81
1400000US06037302302,6037302302,2014,4895,685.67999,27
1400000US06037503601,6037503601,2014,4168,877.21002,46
1400000US06037541100,6037541100,2014,3321,889.28003,47
1400000US06037132001,6037132001,2014,3202,531.88,14
1400000US06037122410,6037122410,2014,3794,937.71997,51
1400000US06037670003,6037670003,2014,5788,1023.89,56
1400000US06037432802,6037432802,2014,5821,1897.12,74
1400000US06037404806,6037404806,2014,6076,2720.8401,83
1400000US06037553801,6037553801,2014,4174,692.04999,28
1400000US06037621102,6037621102,2014,2883,1061.98,58
1400000US06037461400,6037461400,2014,3204,901.5,48
1400000US06037600703,6037600703,2014,1914,1135.59,62
1400000US06037113237,6037113237,2014,3661,672.19,26
1400000US06037910216,6037910216,2014,4166,407.34,7
1400000US06037141500,6037141500,2014,2929,3924.8799,94
1400000US06037137104,6037137104,2014,2717,3941.5901,94
1400000US06037670701,6037670701,2014,6629,1232.4301,64
1400000US06037208904,6037208904,2014,3926,710.29999,30
1400000US06037265100,6037265100,2014,2489,1310.47,67
1400000US06037433305,6037433305,2014,4893,413.97,7
1400000US06037602003,6037602003,2014,5124,949.91998,52
1400000US06037209510,6037209510,2014,2692,1045.03,57
1400000US06037534102,6037534102,2014,6263,1048.96,58
1400000US06037670500,6037670500,2014,1860,992.71997,55
1400000US06037571502,6037571502,2014,4661,961.96997,53
1400000US06037532500,6037532500,2014,4078,734.53003,32
1400000US06037980023,6037980023,2014,8,379.17999,6
1400000US06037575002,6037575002,2014,4627,1192.16,64
1400000US06037265702,6037265702,2014,1437,948.26001,52
1400000US06037207502,6037207502,2014,2589,2307.72,78
1400000US06037702201,6037702201,2014,4483,1118.97,61
1400000US06037115302,6037115302,2014,4351,653.77002,23
1400000US06037407802,6037407802,2014,3635,1046.27,57
1400000US06037920106,6037920106,2014,3374,1173.11,63
1400000US06037400208,6037400208,2014,705,335.28,5
1400000US06037237401,6037237401,2014,3616,753.95001,34
1400000US06037550502,6037550502,2014,5195,2561.6201,81
1400000US06037409100,6037409100,2014,5575,4893.3799,98
1400000US06037206201,6037206201,2014,1175,787.31,37
1400000US06037132302,6037132302,2014,3289,916.97998,49
1400000US06037408629,6037408629,2014,2926,1526.73,71
1400000US06037183510,6037183510,2014,2725,266.62,3
1400000US06037132102,6037132102,2014,5310,775.34998,36
1400000US06037480011,6037480011,2014,5132,1184.59,63
1400000US06037901012,6037901012,2014,3722,209.91,2
1400000US06037910212,6037910212,2014,3634,753.40002,34
1400000US06037135115,6037135115,2014,1167,1244.13,65
1400000US06037277000,6037277000,2014,5395,1294.59,66
1400000US06037190101,6037190101,2014,1674,1146.83,62
1400000US06037117530,6037117530,2014,5641,723.04999,31
1400000US06037123203,6037123203,2014,3765,665.32001,25
1400000US06037214700,6037214700,2014,2512,1476.91,70
1400000US06037408628,6037408628,2014,4893,1497.71,70
1400000US06037113323,6037113323,2014,3779,720.83002,31
1400000US06037209106,6037209106,2014,3829,690.02002,27
1400000US06037430003,6037430003,2014,4604,213.92999,2
1400000US06037267502,6037267502,2014,3243,749.02002,33
1400000US06037482502,6037482502,2014,3373,682.79999,27
1400000US06037185102,6037185102,2014,4043,1101.65,60
1400000US06037462201,6037462201,2014,3788,3470.8899,91
1400000US06037141400,6037141400,2014,4364,5355.46,99
1400000US06037291110,6037291110,2014,3510,2601.51,82
1400000US06037201602,6037201602,2014,2840,793.32001,38
1400000US06037920109,6037920109,2014,4363,453.04001,9
1400000US06037404201,6037404201,2014,3711,2459.05,80
1400000US06037197200,6037197200,2014,3757,5993.6499,100
1400000US06037603008,6037603008,2014,2936,749.12,33
1400000US06037901007,6037901007,2014,2258,253.86,3
1400000US06037670326,6037670326,2014,3807,303.16,4
1400000US06037228420,6037228420,2014,3150,884.64001,47
1400000US06037265204,6037265204,2014,1665,1394.13,69
1400000US06037311602,6037311602,2014,2858,2434.1399,79
1400000US06037206052,6037206052,2014,578,1674.97,72
1400000US06037576302,6037576302,2014,4101,599.75,19
1400000US06037920328,6037920328,2014,1952,2678.4199,83
1400000US06037241002,6037241002,2014,3606,3938.0601,94
1400000US06037920341,6037920341,2014,2478,529.90997,14
1400000US06037113424,6037113424,2014,3936,813.26001,40
1400000US06037603006,6037603006,2014,2035,664.34998,25
1400000US06037463103,6037463103,2014,6201,2513.6499,80
1400000US06037541200,6037541200,2014,5662,898.26001,48
1400000US06037500402,6037500402,2014,4910,1082.5601,59
1400000US06037403326,6037403326,2014,1086,2397.3201,79
1400000US06037602301,6037602301,2014,6265,4439.3999,97
1400000US06037502004,6037502004,2014,4359,967.75,53
1400000US06037531603,6037531603,2014,3568,640.40002,22
1400000US06037433302,6037433302,2014,1577,876.89001,46
1400000US06037300501,6037300501,2014,3664,2240.5601,77
1400000US06037206202,6037206202,2014,2211,787.31,37
1400000US06037226002,6037226002,2014,1604,1728.72,73
1400000US06037571102,6037571102,2014,3877,635.03998,22
1400000US06037273200,6037273200,2014,3711,1007.97,55
1400000US06037651221,6037651221,2014,3291,1304.78,67
1400000US06037291220,6037291220,2014,3353,3159.53,88
1400000US06037293304,6037293304,2014,4178,1320.95,67
1400000US06037265420,6037265420,2014,1811,4252.9702,96
1400000US06037901102,6037901102,2014,5557,203.94,2
1400000US06037920340,6037920340,2014,4496,529.90997,14
1400000US06037203500,6037203500,2014,3064,4342.0898,97
1400000US06037464101,6037464101,2014,3653,499.85999,12
1400000US06037191820,6037191820,2014,2647,821.66998,41
1400000US06037401102,6037401102,2014,3101,639.53998,22
1400000US06037430005,6037430005,2014,3376,1723.01,73
1400000US06037542200,6037542200,2014,6962,2198.1899,77
1400000US06037102104,6037102104,2014,3648,3029.4399,87
1400000US06037555202,6037555202,2014,3399,2474.24,80
1400000US06037400205,6037400205,2014,3760,193.07001,2
1400000US06037403318,6037403318,2014,6243,2764.5,83
1400000US06037550601,6037550601,2014,5639,3326.1001,89
1400000US06037207303,6037207303,2014,1861,1100.11,60
1400000US06037601301,6037601301,2014,1915,1262.23,66
1400000US06037670102,6037670102,2014,2503,1447.15,69
1400000US06037481203,6037481203,2014,6477,1030.92,57
1400000US06037212620,6037212620,2014,4341,568.66998,16
1400000US06037408703,6037408703,2014,6528,3534.97,91
1400000US06037602402,6037602402,2014,6769,959.12,52
1400000US06037700400,6037700400,2014,5237,1237.23,65
1400000US06037408138,6037408138,2014,5874,1385.02,69
1400000US06037214600,6037214600,2014,2411,1324.26,67
1400000US06037573101,6037573101,2014,3163,861.87,45
1400000US06037124203,6037124203,2014,2748,797.26001,39
1400000US06037214501,6037214501,2014,2932,1378.0601,68
1400000US06037534002,6037534002,2014,4352,559.83002,15
1400000US06037103202,6037103202,2014,3929,2135.3101,76
1400000US06037133000,6037133000,2014,4449,882.71002,47
1400000US06037214505,6037214505,2014,2663,1199.9,64
1400000US06037214400,6037214400,2014,2877,594.21002,18
1400000US06037214503,6037214503,2014,3325,1282.83,66
1400000US06037551402,6037551402,2014,4468,1025.47,56
1400000US06037123601,6037123601,2014,4995,859.96002,44
1400000US06037620301,6037620301,2014,4657,796.66998,38
1400000US06037194500,6037194500,2014,2037,1008.52,55
1400000US06037980019,6037980019,2014,246,522.59998,13
1400000US06037204820,6037204820,2014,2274,4484.5498,97
1400000US06037980038,6037980038,2014,5199,2555.72,81
1400000US06037432101,6037432101,2014,4179,521.53003,13
1400000US06037408725,6037408725,2014,5980,792.78003,38
1400000US06037901218,6037901218,2014,600,118.86,1
1400000US06037265701,6037265701,2014,3283,948.26001,52
1400000US06037650401,6037650401,2014,4472,1378.55,68
1400000US06037552301,6037552301,2014,4900,1548.5601,71
1400000US06037135201,6037135201,2014,2620,707.78003,29
1400000US06037543502,6037543502,2014,4560,1140.61,62
1400000US06037552302,6037552302,2014,3648,1690.52,72
1400000US06037404302,6037404302,2014,2498,3222.51,89
1400000US06037920102,6037920102,2014,5608,1127.6,61
1400000US06037125403,6037125403,2014,1703,830.17999,42
1400000US06037700101,6037700101,2014,5232,1126.11,61
1400000US06037143902,6037143902,2014,3000,546.81,15
1400000US06037554517,6037554517,2014,4883,2132.71,76
1400000US06037800334,6037800334,2014,4600,2834.3301,84
1400000US06037271500,6037271500,2014,2937,777.59003,37
1400000US06037123520,6037123520,2014,2567,908.09003,48
1400000US06037601801,6037601801,2014,3789,997.48999,55
1400000US06037401602,6037401602,2014,5282,560.98999,16
1400000US06037189904,6037189904,2014,2260,1053.64,58
1400000US06037310900,6037310900,2014,6870,1249.45,65
1400000US06037544001,6037544001,2014,3930,2668.3201,83
1400000US06037212203,6037212203,2014,2679,1217.98,64
1400000US06037137504,6037137504,2014,1939,275.84,4
1400000US06037482201,6037482201,2014,3813,810.83002,40
1400000US06037575001,6037575001,2014,3671,1020.16,56
1400000US06037190401,6037190401,2014,3135,703.83002,29
1400000US06037910218,6037910218,2014,4270,1025.8101,56
1400000US06037535901,6037535901,2014,5757,756.21002,34
1400000US06037431003,6037431003,2014,3479,420.44,7
1400000US06037189300,6037189300,2014,3077,628.64001,21
1400000US06037104322,6037104322,2014,3425,1856.3101,74
1400000US06037208610,6037208610,2014,4195,1004.84,55
1400000US06037401101,6037401101,2014,5663,2822.9199,84
1400000US06037226001,6037226001,2014,2068,2948.96,86
1400000US06037141700,6037141700,2014,3091,514.51001,13
1400000US06037544002,6037544002,2014,4129,3802.4299,94
1400000US06037670406,6037670406,2014,1903,758.62,35
1400000US06037131802,6037131802,2014,2676,1060.3,58
